contig,row_id,gc_content,length,predict_score,label,func_0,func_1,func_2,func_3,func_4,func_5,func_6,func_7,func_8
PC801931,8307,0.4171500630517024,3965,0.0839962307903986,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,0.0
PC802021,8308,0.31751054852320676,1896,0.0843168883407608,0,16.3,0.0,0.0,0.0,0.0,158.4,0.0,0.0,0.0
PC802053,8309,0.6099903938520653,1041,0.0002592073578853,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC802147,8310,0.46248085758039814,3918,0.225799801384326,0,0.0,0.0,0.0,0.0,0.0,245.2,0.0,0.0,0.0
PC802208,8311,0.4042995839112344,1442,0.0956467744402185,1,0.0,0.0,0.0,0.0,0.0,26.4,0.0,0.0,0.0
PC802410,8312,0.46200696055684454,3448,0.459096682320615,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.7,0.0
PC802545,8313,0.46382978723404256,1880,0.0025616512098845,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC802551,8314,0.6232771822358346,2612,0.267101860096019,1,0.0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,0.0
PC802580,8315,0.3787878787878788,3432,0.176634764389975,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC802710,8316,0.5372530349916687,4201,0.124760151757169,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761.3
PC802734,8317,0.39672429481346677,2198,0.185892538781921,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.3
PC802756,8318,0.3630952380952381,1008,0.0267879478633404,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC802924,8319,0.34021949644932215,1549,0.44162682524183,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC802934,8320,0.3730834752981261,4109,0.210895629604677,0,0.0,0.0,0.0,128.6,0.0,15.5,0.0,0.0,36.4
PC803282,8321,0.5471698113207547,4823,0.0319188613256873,0,0.0,0.0,0.0,0.0,16.1,318.4,0.0,0.0,43.4
PC803288,8322,0.6293494704992436,4627,0.0234484410346978,0,0.0,0.0,0.0,0.0,0.0,0.0,54.5,0.0,41.9
PC803363,8323,0.5654742369543814,6094,0.0307553213873397,0,0.0,0.0,0.0,0.0,0.0,246.9,0.0,0.0,12.9
PC803368,8324,0.39847205468435865,7461,0.219180250885643,0,0.0,0.0,0.0,0.0,0.0,434.8,0.0,0.0,0.0
PC803494,8325,0.44852498494882603,1661,0.295298731341411,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC803564,8326,0.41029306647605435,1399,0.0597543100146756,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC803586,8327,0.45268862025844103,2399,0.28960960537425,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC803969,8328,0.42879872712808276,1257,0.756043384211729,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6
PC803986,8329,0.35346307956496853,3494,0.0041554596978622,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0.0
PC804002,8330,0.3278445578791372,6073,0.419423051947682,0,0.0,0.0,0.0,0.0,0.0,257.0,0.0,0.0,0.0
PC804036,8331,0.34112792297111416,2181,0.0418893691034478,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC804051,8332,0.4972677595628415,1098,0.0042323688976466,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC804070,8333,0.326103500761035,2628,0.192750062062043,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC804073,8334,0.2717536813922356,1494,0.770152797780363,0,0.0,0.0,0.0,106.3,0.0,0.0,0.0,0.0,149.1
PC804140,8335,0.4038861901457321,1441,0.0922986757809052,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC804436,8336,0.4569653948535936,1127,0.0219322238117456,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC804449,8337,0.4292534722222222,2304,0.0756821561759959,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,0.0
PC804481,8338,0.7488087134104833,1469,0.0006924250229934,0,0.0,0.0,0.0,0.0,0.0,33.1,0.0,0.0,0.0
PC804566,8339,0.46249033255993816,1293,0.101240269131008,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC804714,8340,0.6708531831961888,2309,0.0105315669473614,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC804781,8341,0.3908219868885527,1983,0.0804826980414442,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC804804,8342,0.48124669836238776,1893,0.107675633273676,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5
PC804907,8343,0.4791142425767489,1987,0.0001690731589783,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC804945,8344,0.5040448039825762,1607,0.26135466649419,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC805045,8345,0.3344748858447489,4380,0.438006029757735,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC805178,8346,0.394990366088632,4152,0.803807159724263,1,0.0,0.0,0.0,0.0,57.4,37.4,0.0,0.0,0.0
PC805273,8347,0.47295805739514346,1812,0.0069790119675315,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.6,0.0
PC805426,8348,0.47941176470588237,1700,0.521334232652889,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC805440,8349,0.45793499043977054,1046,0.257932364940643,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC805564,8350,0.47435897435897434,1092,0.0114678703248501,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC805743,8351,0.5233719536556133,2503,0.634092456255967,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC805856,8352,0.4151376146788991,1744,0.0338211641411956,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC806021,8353,0.5243488108720272,1766,0.197364111589679,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC806069,8354,0.5170375521557719,2876,0.638814631523111,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC806160,8355,0.7145454545454546,1100,8.95989705895772e-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC806238,8356,0.5234477338223736,3817,0.474195561688203,1,0.0,0.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0
PC806401,8357,0.44761904761904764,1260,0.0196293726386059,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC806464,8358,0.5911722141823444,1382,0.0234525271309958,1,0.0,0.0,0.0,294.6,0.0,0.0,0.0,0.0,0.0
PC806503,8359,0.6343729263437292,1507,0.0040026587278377,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.2,0.0
PC806504,8360,0.30465116279069765,1290,0.0408151316088299,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC806657,8361,0.6329352608422376,1591,0.6164367463812,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.3
PC806864,8362,0.404812157028282,2369,0.0024091378610137,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.4
PC806964,8363,0.4092395748160262,2446,0.114619285989178,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0
PC807082,8364,0.6618819776714514,1254,0.0147061398760839,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC807259,8365,0.6116584564860427,1218,0.0128109790568281,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC807326,8366,0.49324932493249324,2222,0.0894665027600582,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC807384,8367,0.5469613259668509,1629,0.660632914216918,0,56.3,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0
PC807587,8368,0.401007556675063,1985,0.667654901217454,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC807602,8369,0.4364469164076558,6113,0.197941192468293,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.9,63.2
PC807752,8370,0.30182489235185567,4877,0.144546016102616,0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,16.0,0.0
PC808008,8371,0.47224174279690795,1423,0.0419044051049715,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC808244,8372,0.33658990462898347,4299,0.0195917394437905,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,0.0
PC808375,8373,0.2864954826438421,4206,0.0274821460544638,0,0.0,0.0,0.0,0.0,0.0,804.3000000000001,0.0,0.0,0.0
PC808438,8374,0.6525925925925926,1350,0.0120561841047472,0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0
PC808543,8375,0.5227858985382631,1163,9.64070636655379e-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC808628,8376,0.3527663465935071,4374,0.0166861585396328,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC808642,8377,0.41388518024032045,2996,0.0202962939690572,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC808696,8378,0.581465778316172,1651,0.255333699259895,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0
PC808915,8379,0.5191127890514393,2119,0.003073360319124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.2
PC808960,8380,0.4363312555654497,2246,0.0305743864998686,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC809232,8381,0.546284224250326,1534,0.0476761784433659,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.3
PC809324,8382,0.3395739186571982,1549,0.426542455839141,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC809360,8383,0.5364050056882821,1758,0.0509764748043778,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC809409,8384,0.43839009287925695,1615,0.324282425291398,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC809429,8385,0.35546875,1280,0.0456587591324933,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC809644,8386,0.4063992359121299,2094,0.0696403119382169,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC809693,8387,0.4890470974808324,1826,0.0250960992932777,0,0.0,0.0,0.0,0.0,0.0,59.4,0.0,0.0,0.0
PC809842,8388,0.4326923076923077,1664,0.314362480108124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1
PC809885,8389,0.4103559870550162,1545,0.215327165659192,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.6
PC809922,8390,0.4613466334164589,1203,0.0272634189176441,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC809948,8391,0.3686030428769018,1446,0.0437866136493525,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.9
PC810154,8392,0.7094972067039106,1074,0.000971688714344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.6
PC810261,8393,0.3112818590704648,5336,0.322391882851563,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.89999999999999,0.0
PC810275,8394,0.46399594320486814,1972,0.318676908770633,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC810315,8395,0.4872932634126664,2479,0.0177948223761298,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC810363,8396,0.5633039945836155,1477,0.723460065709148,1,0.0,0.0,0.0,0.0,0.0,144.7,0.0,0.0,0.0
PC810508,8397,0.3081065759637188,3528,0.330258762780704,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.9,0.0
PC810630,8398,0.3266563944530046,1298,0.0898199092900992,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.2,0.0
PC810656,8399,0.5012180267965896,1642,0.207903693204385,0,0.0,0.0,0.0,0.0,0.0,51.7,0.0,0.0,0.0
PC810832,8400,0.3662162162162162,1480,0.11579197463957,0,0.0,0.0,0.0,0.0,0.0,270.3,0.0,0.0,0.0
PC810872,8401,0.4603321033210332,1084,2.55146806011908e-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0
PC810984,8402,0.6395552954944412,1709,0.92682652361146,1,0.0,0.0,0.0,0.0,0.0,23.3,0.0,0.0,0.0
PC811011,8403,0.41126885536823427,2254,0.0183067171460062,0,0.0,0.0,0.0,0.0,0.0,99.6,0.0,0.0,0.0
PC811024,8404,0.4577114427860697,1407,0.205279135691332,0,0.0,0.0,0.0,0.0,0.0,15.6,0.0,0.0,26.7
PC811091,8405,0.39190283400809717,1235,0.0154949446861078,0,0.0,0.0,0.0,0.0,0.0,16.1,0.0,0.0,0.0
PC811345,8406,0.3968804159445407,7501,0.0533181923698475,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.1,0.0
PC811399,8407,0.5923937360178971,2235,0.0288537525440622,0,0.0,0.0,0.0,0.0,0.0,72.2,0.0,0.0,0.0
PC811454,8408,0.5556499575191164,2354,0.0142727365255191,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.0
PC811613,8409,0.3914027149321267,1768,0.0327543841555875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC811621,8410,0.3920694509619897,8524,0.127656663189358,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.2
PC811670,8411,0.3955007256894049,6890,0.0467619156621731,0,0.0,0.0,0.0,0.0,0.0,181.3,0.0,0.0,0.0
PC811677,8412,0.6449820202680615,3059,0.150398489180374,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC812004,8413,0.5297655340613048,36082,0.927944396680658,1,987.9,182.4,53.599999999999994,0.0,207.39999999999998,659.6,0.0,49.199999999999996,424.1
PC812074,8414,0.49116279069767443,1075,0.0004560459346976,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC812250,8415,0.7147030185004869,1027,0.0005861480603925,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC812251,8416,0.5958832725377801,3838,0.446010906631714,0,0.0,0.0,19.3,0.0,0.0,0.0,0.0,0.0,0.0
PC812270,8417,0.42626728110599077,1736,0.215674185008454,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC812318,8418,0.2662024638457418,1867,0.410298891635896,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC812328,8419,0.6399622997172478,4244,0.069600447933736,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC812442,8420,0.6694975230007078,1413,0.0281892324898653,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC812465,8421,0.48254149971379506,1747,0.0026086543572871,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC812638,8422,0.3451824134705332,1069,0.103683911263943,0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0
PC812698,8423,0.375886524822695,2397,0.0465461287708098,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC812702,8424,0.39619809904952474,3998,0.256779075570856,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC812722,8425,0.6390855755614,4943,0.019174755199261,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC812785,8426,0.7147270854788877,1942,0.0010392823228737,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC812803,8427,0.34894525364138623,7964,0.306640732608687,0,0.0,0.0,0.0,237.7,0.0,0.0,0.0,0.0,0.0
PC812886,8428,0.30746156730408697,2667,0.0783508515773245,0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,250.3,0.0
PC812912,8429,0.44687842278203727,1826,0.140231292356144,0,0.0,0.0,0.0,0.0,0.0,62.4,0.0,0.0,0.0
PC812963,8430,0.35067114093959734,3576,0.0362944625343052,0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,0.0
PC813007,8431,0.5615677098566833,3419,0.330360072033911,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.2
PC813137,8432,0.3195364238410596,1208,0.0638018188788401,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC813175,8433,0.35503231763619575,2166,0.0221642915964374,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC813494,8434,0.3009049773755656,1768,0.204340186661185,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC813721,8435,0.4666848716548334,3662,0.010641235191373,0,0.0,0.0,0.0,0.0,0.0,50.1,0.0,0.0,0.0
PC813724,8436,0.36920529801324503,2416,0.313660928054361,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC813737,8437,0.7255594817432274,1698,0.680231058134207,1,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3
PC814249,8438,0.4041955731747605,6054,0.260453665376123,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,20.1
PC814320,8439,0.5261875761266748,1642,0.572561517738977,1,0.0,0.0,0.0,0.0,0.0,18.6,21.7,0.0,0.0
PC814374,8440,0.35495049504950493,2020,0.26236089466527,0,0.0,0.0,0.0,0.0,0.0,36.5,0.0,107.5,0.0
PC814401,8441,0.5580084546735556,2129,0.162681078628412,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.3
PC814886,8442,0.4323922734026746,1346,0.531235549903377,0,0.0,0.0,0.0,0.0,0.0,203.60000000000002,0.0,0.0,0.0
PC814924,8443,0.36412556053811657,2230,0.268848283809397,1,0.0,0.0,0.0,0.0,0.0,0.0,30.7,0.0,0.0
PC815421,8444,0.46430999320190347,4413,0.0821879179470802,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0
PC815423,8445,0.2876190476190476,1050,0.285448461771011,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC815521,8446,0.4668684830137908,2973,0.0216870945243975,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC815687,8447,0.4913461538461538,1040,5.1785147661576e-05,0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,0.0
PC816081,8448,0.4569593147751606,4670,0.0063178568189251,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.4
PC816164,8449,0.446443172526574,1223,0.957631816287949,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC816175,8450,0.7030947775628626,1034,1.83048450708156e-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC816269,8451,0.7437550362610797,1241,0.007087711896222,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC816376,8452,0.38412852969815,2054,0.0056600404293784,0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC816485,8453,0.2737430167597765,1253,0.313436723906615,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0
PC816539,8454,0.30793157076205285,2572,0.0201730269209165,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC816655,8455,0.3730004484975333,6689,0.164584752457936,0,0.0,0.0,0.0,0.0,0.0,15.9,0.0,0.0,0.0
PC816802,8456,0.4031545741324921,1585,0.0191741189170241,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC817269,8457,0.4312977099236641,1048,0.135082960128784,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC817301,8458,0.385258358662614,1316,0.201851235696973,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0
PC817529,8459,0.6183699870633894,3092,0.0234350917227133,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC817592,8460,0.5263443780554047,1841,0.740229782657996,1,0.0,0.0,0.0,0.0,0.0,121.3,0.0,0.0,0.0
PC817643,8461,0.3239845261121857,1034,0.0058956481516361,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.4
PC817679,8462,0.6683544303797468,1975,0.0172483655565147,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC817791,8463,0.26117783244103604,6911,0.230095943639244,0,0.0,0.0,0.0,0.0,0.0,77.6,0.0,50.6,0.0
PC817890,8464,0.37546125461254615,1084,0.0491200275719166,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC818071,8465,0.4729624838292367,3865,0.418876248760026,1,0.0,0.0,0.0,0.0,0.0,51.3,0.0,0.0,0.0
PC818073,8466,0.3161833489242282,1069,0.617481589317322,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC818095,8467,0.5584725536992841,2514,0.117995928608432,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0
PC818155,8468,0.4,1145,0.0003128428361378,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC818352,8469,0.6259681093394077,2195,0.120298133047132,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.9
PC818493,8470,0.32975136957437845,9492,0.0729980460037248,0,0.0,0.0,11.4,0.0,59.2,0.0,0.0,0.0,0.0
PC818513,8471,0.377373417721519,1264,0.0544347086850601,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC818705,8472,0.5295124037639007,1169,6.16573606748716e-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC818775,8473,0.7621035058430717,3594,7.82361567022943e-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.5,0.0
PC818852,8474,0.41092745638200184,2178,0.009884512836701,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC818937,8475,0.5299847435746978,8521,0.0787172168632762,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2
PC819020,8476,0.4541539754227497,9521,0.0658474124372537,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,0.0
PC819046,8477,0.4129108443219839,5081,0.147837402370532,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC819282,8478,0.44280762564991333,1154,0.018569890409708,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC819285,8479,0.4247643219724438,5516,0.204775850845405,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.4,0.0
PC819396,8480,0.6243386243386243,1323,0.0287823587858758,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC819407,8481,0.3320500481231954,1039,0.000111231332994,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.8,0.0
PC819544,8482,0.4547048509643483,1711,0.121587583121328,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC819644,8483,0.5244025580612588,2971,0.0334855951770052,0,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0
PC820074,8484,0.40568348848603625,2041,0.155050099837844,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC820378,8485,0.5255666842382709,1897,0.0131468805010712,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0
PC820402,8486,0.33513097072419107,1298,0.0275346014665896,0,0.0,0.0,0.0,0.0,14.9,24.4,0.0,0.0,0.0
PC820443,8487,0.40007977662544875,2507,0.0442978405235034,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0
PC820607,8488,0.6734033953112368,1237,0.0162235325926624,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC820637,8489,0.3837675350701403,1996,0.0400326829515621,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.3
PC820817,8490,0.48272357723577236,1968,0.0721718632593388,0,0.0,0.0,0.0,445.3,0.0,0.0,0.0,0.0,0.0
PC821086,8491,0.3051716104985246,6439,0.159998558155034,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC821106,8492,0.4873065015479876,1615,0.0035462563730568,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7
PC821149,8493,0.4418918918918919,1480,0.0362763257156051,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC821222,8494,0.3953033268101761,1533,0.253090899721984,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC821255,8495,0.4465547703180212,2264,0.0198731480409842,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0
PC821330,8496,0.37764208548614375,2129,0.0034323778255423,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC821413,8497,0.47988223748773307,1019,0.721055626869202,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.4,0.0
PC821469,8498,0.36993388904857716,3479,0.0847186959217715,0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0
PC821575,8499,0.33153846153846156,1300,0.0478087646456866,0,0.0,0.0,19.1,0.0,0.0,0.0,0.0,0.0,0.0
PC821776,8500,0.680633147113594,1074,0.00254637748003,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC821801,8501,0.46452328159645234,1804,0.0223904208335902,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.4
PC821841,8502,0.5263522884882108,1442,0.939088350526172,1,0.0,0.0,0.0,0.0,0.0,22.4,0.0,0.0,0.0
PC821892,8503,0.43405051449953225,1069,0.0083193238824605,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC821969,8504,0.5358744394618834,7136,0.140698873045366,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0
PC822012,8505,0.352,1000,0.0106675969436765,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC822085,8506,0.596,1000,0.0042090252973139,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC822150,8507,0.5449358059914408,1402,0.165980227057757,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC822185,8508,0.6434389140271494,1105,0.406890988349915,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC822404,8509,0.43925925925925924,1350,0.180204787188106,0,0.0,0.0,0.0,0.0,0.0,38.3,0.0,0.0,0.0
PC822417,8510,0.30464285714285716,2800,0.346612078204219,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1
PC822437,8511,0.46481637230165407,3567,0.289414498275123,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC822578,8512,0.6909262759924386,1058,0.02858692035079,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC822856,8513,0.6361221779548473,1506,0.0876026004701258,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC822861,8514,0.5940224159402242,1606,0.0311541518667344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6
PC822883,8515,0.7009345794392523,1391,0.007984312365031,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
